"it","im","dep","meth","out"
1,30,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,1,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,1,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,1,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,1,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,1,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,1,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,2,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,2,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,2,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,2,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,2,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,2,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,3,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,3,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,3,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,3,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,3,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,3,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,4,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,4,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,4,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,4,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,4,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,4,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,5,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,5,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,5,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,5,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,5,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,5,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,6,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,6,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,6,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,6,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,6,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,6,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,7,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,7,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,7,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,7,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,7,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,7,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,8,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,8,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,8,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,8,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,8,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,8,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,9,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
2,9,"education","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,9,"pir","pmm","cycle2001, cycle2003, cycle2007, cycle2011, cycle2015, stratum2, stratum3, stratum4, stratum7"
2,9,"pir","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,9,"smoke","pmm","cycle2001, cycle2005, cycle2007, cycle2011, cycle2013, stratum2, stratum3, stratum4, stratum6"
2,9,"smoke","pmm","mice detected that your data are (nearly) multi-collinear.
It applied a ridge penalty to continue calculations, but the results can be unstable.
Does your dataset contain duplicates, linear transformation, or factors with unique respondent names?"
2,10,"education","pmm","cycle2001, cycle2003, cycle2007, cycle2009, cycle2011, cycle2015, stratum4, stratum5, stratum7"
